cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,ano
37560,712,1970-01-01 00:00:00,Compra Crédito,-50.94,2022
42198,712,1970-01-01 00:00:00,Compra Crédito,-59.15,2022
42349,712,1970-01-01 00:00:00,Compra Crédito,-80.31,2022
45632,712,1970-01-01 00:00:00,Compra Crédito,-8.79,2022
48683,712,1970-01-01 00:00:00,Compra Crédito,-37.6,2022
59823,712,1970-01-01 00:00:00,Compra Crédito,-62.15,2022
68774,712,1970-01-01 00:00:00,Compra Crédito,-32.91,2022
70792,712,1970-01-01 00:00:00,Compra Crédito,-43.58,2022
2615,968,1970-01-01 00:00:00,Compra Crédito,-64.83,2018
3751,968,1970-01-01 00:00:00,Compra Crédito,-9.75,2018
12030,968,1970-01-01 00:00:00,Compra Crédito,-84.74,2018
15089,968,1970-01-01 00:00:00,Compra Crédito,-192.34,2018
18419,968,1970-01-01 00:00:00,Compra Crédito,-22.19,2019
20051,968,1970-01-01 00:00:00,Compra Crédito,-86.61,2019
26031,968,1970-01-01 00:00:00,Compra Crédito,-148.0,2019
26258,968,1970-01-01 00:00:00,Compra Crédito,-50.91,2019
27145,968,1970-01-01 00:00:00,Compra Crédito,-48.76,2019
29372,968,1970-01-01 00:00:00,Compra Crédito,-44.59,2019
30520,968,1970-01-01 00:00:00,Compra Crédito,-61.9,2019
35988,968,1970-01-01 00:00:00,Compra Crédito,-16.97,2019
37337,968,1970-01-01 00:00:00,Compra Crédito,-170.94,2019
38238,968,1970-01-01 00:00:00,Compra Crédito,-103.75,2019
38347,968,1970-01-01 00:00:00,Compra Crédito,-12.82,2022
43293,968,1970-01-01 00:00:00,Compra Crédito,-71.89,2022
44052,968,1970-01-01 00:00:00,Compra Crédito,-15.15,2022
45204,968,1970-01-01 00:00:00,Compra Crédito,-98.02,2022
56435,968,1970-01-01 00:00:00,Compra Crédito,-4.41,2022
57787,968,1970-01-01 00:00:00,Compra Crédito,-30.71,2022
63992,968,1970-01-01 00:00:00,Compra Crédito,-19.3,2022
70827,968,1970-01-01 00:00:00,Compra Crédito,-46.65,2022
9079,201,1970-01-01 00:00:00,Compra Crédito,-75.26,2022
10651,201,1970-01-01 00:00:00,Compra Crédito,-30.57,2022
13689,201,1970-01-01 00:00:00,Compra Crédito,-92.83,2022
18623,201,1970-01-01 00:00:00,Compra Crédito,-17.07,2022
23472,201,1970-01-01 00:00:00,Compra Crédito,-178.42,2022
29143,201,1970-01-01 00:00:00,Compra Crédito,-52.35,2022
29789,201,1970-01-01 00:00:00,Compra Crédito,-4.92,2022
30748,201,1970-01-01 00:00:00,Compra Crédito,-10.87,2022
32971,201,1970-01-01 00:00:00,Compra Crédito,-10.03,2022
36683,201,1970-01-01 00:00:00,Compra Crédito,-5.42,2022
38278,201,1970-01-01 00:00:00,Compra Crédito,-38.58,2022
43858,201,1970-01-01 00:00:00,Compra Crédito,-99.73,2022
47064,201,1970-01-01 00:00:00,Compra Crédito,-85.57,2022
47449,201,1970-01-01 00:00:00,Compra Crédito,-2.15,2022
48944,201,1970-01-01 00:00:00,Compra Crédito,-141.46,2022
49686,201,1970-01-01 00:00:00,Compra Crédito,-10.39,2022
52551,201,1970-01-01 00:00:00,Compra Crédito,-8.28,2022
58073,201,1970-01-01 00:00:00,Compra Crédito,-56.1,2022
58210,201,1970-01-01 00:00:00,Compra Crédito,-29.48,2022
67543,201,1970-01-01 00:00:00,Compra Crédito,-30.06,2022
69503,201,1970-01-01 00:00:00,Compra Crédito,-20.54,2022
69900,201,1970-01-01 00:00:00,Compra Crédito,-27.22,2022
5027,457,1970-01-01 00:00:00,Compra Crédito,-20.86,2017
5745,457,1970-01-01 00:00:00,Compra Crédito,-9.49,2017
6385,457,1970-01-01 00:00:00,Compra Crédito,-39.28,2017
6909,457,1970-01-01 00:00:00,Compra Crédito,-7.54,2018
8931,457,1970-01-01 00:00:00,Compra Crédito,-10.68,2018
9771,457,1970-01-01 00:00:00,Compra Crédito,-21.07,2019
10518,457,1970-01-01 00:00:00,Compra Crédito,-9.71,2019
11815,457,1970-01-01 00:00:00,Compra Crédito,-8.21,2019
13904,457,1970-01-01 00:00:00,Compra Crédito,-28.27,2019
15684,457,1970-01-01 00:00:00,Compra Crédito,-249.11,2019
17686,457,1970-01-01 00:00:00,Compra Crédito,-27.86,2019
17943,457,1970-01-01 00:00:00,Compra Crédito,-117.46,2019
21469,457,1970-01-01 00:00:00,Compra Crédito,-97.73,2019
23768,457,1970-01-01 00:00:00,Compra Crédito,-32.95,2019
26209,457,1970-01-01 00:00:00,Compra Crédito,-20.61,2020
28096,457,1970-01-01 00:00:00,Compra Crédito,-17.73,2020
30014,457,1970-01-01 00:00:00,Compra Crédito,-36.98,2020
31514,457,1970-01-01 00:00:00,Compra Crédito,-20.31,2020
34922,457,1970-01-01 00:00:00,Compra Crédito,-311.36,2020
34996,457,1970-01-01 00:00:00,Compra Crédito,-37.37,2020
38545,457,1970-01-01 00:00:00,Compra Crédito,-16.73,2020
39393,457,1970-01-01 00:00:00,Compra Crédito,-21.07,2020
49867,457,1970-01-01 00:00:00,Compra Crédito,-23.78,2021
51959,457,1970-01-01 00:00:00,Compra Crédito,-50.79,2021
64626,457,1970-01-01 00:00:00,Compra Crédito,-95.04,2021
67204,457,1970-01-01 00:00:00,Compra Crédito,-20.08,2022
2574,713,1970-01-01 00:00:00,Compra Crédito,-14.9,2019
5037,713,1970-01-01 00:00:00,Compra Crédito,-17.94,2020
11958,713,1970-01-01 00:00:00,Compra Crédito,-24.46,2020
13404,713,1970-01-01 00:00:00,Compra Crédito,-29.42,2020
14236,713,1970-01-01 00:00:00,Compra Crédito,-120.6,2020
15313,713,1970-01-01 00:00:00,Compra Crédito,-12.64,2020
15674,713,1970-01-01 00:00:00,Compra Crédito,-27.04,2020
16345,713,1970-01-01 00:00:00,Compra Crédito,-42.05,2020
19814,713,1970-01-01 00:00:00,Compra Crédito,-56.61,2020
22129,713,1970-01-01 00:00:00,Compra Crédito,-19.65,2020
25968,713,1970-01-01 00:00:00,Compra Crédito,-13.84,2020
31515,713,1970-01-01 00:00:00,Compra Crédito,-15.2,2022
44314,713,1970-01-01 00:00:00,Compra Crédito,-236.77,2022
45495,713,1970-01-01 00:00:00,Compra Crédito,-80.97,2022
48463,713,1970-01-01 00:00:00,Compra Crédito,-17.83,2022
52430,713,1970-01-01 00:00:00,Compra Crédito,-28.82,2022
5042,969,1970-01-01 00:00:00,Compra Crédito,-59.4,2021
5732,969,1970-01-01 00:00:00,Compra Crédito,-145.37,2021
6399,969,1970-01-01 00:00:00,Compra Crédito,-20.69,2021
11328,969,1970-01-01 00:00:00,Compra Crédito,-35.32,2021
18062,969,1970-01-01 00:00:00,Compra Crédito,-62.39,2021
20980,969,1970-01-01 00:00:00,Compra Crédito,-10.14,2021
25819,969,1970-01-01 00:00:00,Compra Crédito,-26.89,2021
29258,969,1970-01-01 00:00:00,Compra Crédito,-14.61,2021
32440,969,1970-01-01 00:00:00,Compra Crédito,-78.35,2021
39949,969,1970-01-01 00:00:00,Compra Crédito,-19.55,2022
43276,969,1970-01-01 00:00:00,Compra Crédito,-19.72,2022
49710,969,1970-01-01 00:00:00,Compra Crédito,-107.14,2022
50890,969,1970-01-01 00:00:00,Compra Crédito,-37.26,2022
53505,969,1970-01-01 00:00:00,Compra Crédito,-16.09,2022
56735,969,1970-01-01 00:00:00,Compra Crédito,-1.57,2022
56898,969,1970-01-01 00:00:00,Compra Crédito,-49.24,2022
59226,969,1970-01-01 00:00:00,Compra Crédito,-31.11,2022
61633,969,1970-01-01 00:00:00,Compra Crédito,-26.43,2022
64728,969,1970-01-01 00:00:00,Compra Crédito,-9.64,2022
66668,969,1970-01-01 00:00:00,Compra Crédito,-36.23,2022
66967,969,1970-01-01 00:00:00,Compra Crédito,-49.13,2022
68709,969,1970-01-01 00:00:00,Compra Crédito,-48.02,2022
70493,969,1970-01-01 00:00:00,Compra Crédito,-6.37,2022
2551,202,1970-01-01 00:00:00,Compra Crédito,-377.1,2016
4161,202,1970-01-01 00:00:00,Compra Crédito,-55.47,2022
4344,202,1970-01-01 00:00:00,Compra Crédito,-62.79,2022
5260,202,1970-01-01 00:00:00,Compra Crédito,-24.38,2022
8538,202,1970-01-01 00:00:00,Compra Crédito,-20.47,2022
9496,202,1970-01-01 00:00:00,Compra Crédito,-101.96,2022
12034,202,1970-01-01 00:00:00,Compra Crédito,-184.86,2022
12544,202,1970-01-01 00:00:00,Compra Crédito,-15.31,2022
17159,202,1970-01-01 00:00:00,Compra Crédito,-93.44,2022
30227,202,1970-01-01 00:00:00,Compra Crédito,-59.34,2022
42417,202,1970-01-01 00:00:00,Compra Crédito,-68.53,2022
44687,202,1970-01-01 00:00:00,Compra Crédito,-47.8,2022
55610,202,1970-01-01 00:00:00,Compra Crédito,-7.33,2022
56295,202,1970-01-01 00:00:00,Compra Crédito,-18.36,2022
58973,202,1970-01-01 00:00:00,Compra Crédito,-75.53,2022
59897,202,1970-01-01 00:00:00,Compra Crédito,-68.32,2022
61540,202,1970-01-01 00:00:00,Compra Crédito,-45.54,2022
66246,202,1970-01-01 00:00:00,Compra Crédito,-36.8,2022
69511,202,1970-01-01 00:00:00,Compra Crédito,-37.72,2022
1936,458,1970-01-01 00:00:00,Compra Crédito,-192.86,2017
2587,458,1970-01-01 00:00:00,Compra Crédito,-21.55,2017
3269,458,1970-01-01 00:00:00,Compra Crédito,-18.0,2017
5672,458,1970-01-01 00:00:00,Compra Crédito,-17.33,2018
15733,458,1970-01-01 00:00:00,Compra Crédito,-61.52,2021
16098,458,1970-01-01 00:00:00,Compra Crédito,-80.56,2021
18411,458,1970-01-01 00:00:00,Compra Crédito,-129.19,2022
22928,458,1970-01-01 00:00:00,Compra Crédito,-43.35,2022
29167,458,1970-01-01 00:00:00,Compra Crédito,-50.08,2022
30967,458,1970-01-01 00:00:00,Compra Crédito,-51.76,2022
32193,458,1970-01-01 00:00:00,Compra Crédito,-182.14,2022
34279,458,1970-01-01 00:00:00,Compra Crédito,-13.94,2022
40606,458,1970-01-01 00:00:00,Compra Crédito,-26.7,2022
43234,458,1970-01-01 00:00:00,Compra Crédito,-21.95,2022
44898,458,1970-01-01 00:00:00,Compra Crédito,-21.59,2022
57914,458,1970-01-01 00:00:00,Compra Crédito,-94.18,2022
58860,458,1970-01-01 00:00:00,Compra Crédito,-52.49,2022
61639,458,1970-01-01 00:00:00,Compra Crédito,-18.0,2022
62073,458,1970-01-01 00:00:00,Compra Crédito,-16.29,2022
63863,458,1970-01-01 00:00:00,Compra Crédito,-114.28,2022
68933,458,1970-01-01 00:00:00,Compra Crédito,-28.41,2022
2062,714,1970-01-01 00:00:00,Compra Crédito,-2.11,2015
4027,714,1970-01-01 00:00:00,Compra Crédito,-17.18,2015
6389,714,1970-01-01 00:00:00,Compra Crédito,-39.83,2015
7400,714,1970-01-01 00:00:00,Compra Crédito,-217.36,2015
7606,714,1970-01-01 00:00:00,Compra Crédito,-32.75,2015
12055,714,1970-01-01 00:00:00,Compra Crédito,-200.56,2015
14038,714,1970-01-01 00:00:00,Compra Crédito,-19.61,2015
14860,714,1970-01-01 00:00:00,Compra Crédito,-122.12,2015
17042,714,1970-01-01 00:00:00,Compra Crédito,-33.92,2015
19386,714,1970-01-01 00:00:00,Compra Crédito,-24.0,2015
20233,714,1970-01-01 00:00:00,Compra Crédito,-32.72,2015
21172,714,1970-01-01 00:00:00,Compra Crédito,-33.67,2015
22563,714,1970-01-01 00:00:00,Compra Crédito,-129.71,2015
23321,714,1970-01-01 00:00:00,Compra Crédito,-22.83,2015
23753,714,1970-01-01 00:00:00,Compra Crédito,-51.69,2015
26689,714,1970-01-01 00:00:00,Compra Crédito,-35.64,2016
28256,714,1970-01-01 00:00:00,Compra Crédito,-44.72,2016
32543,714,1970-01-01 00:00:00,Compra Crédito,-69.41,2016
36797,714,1970-01-01 00:00:00,Compra Crédito,-51.42,2019
39498,714,1970-01-01 00:00:00,Compra Crédito,-126.69,2019
40978,714,1970-01-01 00:00:00,Compra Crédito,-7.91,2019
43607,714,1970-01-01 00:00:00,Compra Crédito,-24.85,2019
44295,714,1970-01-01 00:00:00,Compra Crédito,-40.36,2019
45086,714,1970-01-01 00:00:00,Compra Crédito,-238.0,2020
53673,714,1970-01-01 00:00:00,Compra Crédito,-33.37,2020
53853,714,1970-01-01 00:00:00,Compra Crédito,-8.49,2020
56007,714,1970-01-01 00:00:00,Compra Crédito,-0.8,2020
56479,714,1970-01-01 00:00:00,Compra Crédito,-34.92,2020
58408,714,1970-01-01 00:00:00,Compra Crédito,-32.85,2020
60503,714,1970-01-01 00:00:00,Compra Crédito,-19.16,2020
61795,714,1970-01-01 00:00:00,Compra Crédito,-90.72,2020
63546,714,1970-01-01 00:00:00,Compra Crédito,-72.74,2020
65669,714,1970-01-01 00:00:00,Compra Crédito,-29.22,2020
71784,714,1970-01-01 00:00:00,Compra Crédito,-73.88,2020
1623,970,1970-01-01 00:00:00,Compra Crédito,-38.07,2021
1758,970,1970-01-01 00:00:00,Compra Crédito,-19.74,2021
7382,970,1970-01-01 00:00:00,Compra Crédito,-33.91,2021
14447,970,1970-01-01 00:00:00,Compra Crédito,-53.56,2021
19234,970,1970-01-01 00:00:00,Compra Crédito,-136.48,2021
19977,970,1970-01-01 00:00:00,Compra Crédito,-10.93,2021
20228,970,1970-01-01 00:00:00,Compra Crédito,-11.82,2021
20250,970,1970-01-01 00:00:00,Compra Crédito,-62.72,2021
30563,970,1970-01-01 00:00:00,Compra Crédito,-87.24,2021
34924,970,1970-01-01 00:00:00,Compra Crédito,-27.02,2021
44456,970,1970-01-01 00:00:00,Compra Crédito,-21.01,2022
50716,970,1970-01-01 00:00:00,Compra Crédito,-63.83,2022
52901,970,1970-01-01 00:00:00,Compra Crédito,-48.94,2022
62561,970,1970-01-01 00:00:00,Compra Crédito,-131.7,2022
65257,970,1970-01-01 00:00:00,Compra Crédito,-22.44,2022
68418,970,1970-01-01 00:00:00,Compra Crédito,-158.05,2022
69907,970,1970-01-01 00:00:00,Compra Crédito,-36.16,2022
71664,970,1970-01-01 00:00:00,Compra Crédito,-7.01,2022
1881,203,1970-01-01 00:00:00,Compra Crédito,-9.16,2016
5043,203,1970-01-01 00:00:00,Compra Crédito,-304.48,2016
11836,203,1970-01-01 00:00:00,Compra Crédito,-66.68,2016
13110,203,1970-01-01 00:00:00,Compra Crédito,-81.29,2016
13375,203,1970-01-01 00:00:00,Compra Crédito,-29.73,2016
15566,203,1970-01-01 00:00:00,Compra Crédito,-71.09,2016
15616,203,1970-01-01 00:00:00,Compra Crédito,-25.36,2016
15740,203,1970-01-01 00:00:00,Compra Crédito,-66.92,2016
18942,203,1970-01-01 00:00:00,Compra Crédito,-88.1,2016
21676,203,1970-01-01 00:00:00,Compra Crédito,-28.97,2016
22136,203,1970-01-01 00:00:00,Compra Crédito,-26.93,2016
26184,203,1970-01-01 00:00:00,Compra Crédito,-117.11,2019
27054,203,1970-01-01 00:00:00,Compra Crédito,-13.91,2019
27762,203,1970-01-01 00:00:00,Compra Crédito,-110.35,2019
29665,203,1970-01-01 00:00:00,Compra Crédito,-89.22,2019
29927,203,1970-01-01 00:00:00,Compra Crédito,-59.71,2022
33912,203,1970-01-01 00:00:00,Compra Crédito,-16.04,2022
34028,203,1970-01-01 00:00:00,Compra Crédito,-15.76,2022
38639,203,1970-01-01 00:00:00,Compra Crédito,-7.05,2022
44504,203,1970-01-01 00:00:00,Compra Crédito,-37.6,2022
45750,203,1970-01-01 00:00:00,Compra Crédito,-29.34,2022
46352,203,1970-01-01 00:00:00,Compra Crédito,-24.11,2022
59898,203,1970-01-01 00:00:00,Compra Crédito,-41.77,2022
63614,203,1970-01-01 00:00:00,Compra Crédito,-95.46,2022
66758,203,1970-01-01 00:00:00,Compra Crédito,-32.35,2022
66887,203,1970-01-01 00:00:00,Compra Crédito,-38.94,2022
2661,459,1970-01-01 00:00:00,Compra Crédito,-93.77,2019
3364,459,1970-01-01 00:00:00,Compra Crédito,-81.48,2019
3487,459,1970-01-01 00:00:00,Compra Crédito,-71.81,2019
5292,459,1970-01-01 00:00:00,Compra Crédito,-29.4,2019
6907,459,1970-01-01 00:00:00,Compra Crédito,-23.4,2019
9058,459,1970-01-01 00:00:00,Compra Crédito,-9.66,2020
14084,459,1970-01-01 00:00:00,Compra Crédito,-9.08,2020
15890,459,1970-01-01 00:00:00,Compra Crédito,-21.08,2020
22958,459,1970-01-01 00:00:00,Compra Crédito,-16.47,2020
26712,459,1970-01-01 00:00:00,Compra Crédito,-49.15,2020
27166,459,1970-01-01 00:00:00,Compra Crédito,-104.46,2020
27183,459,1970-01-01 00:00:00,Compra Crédito,-21.18,2020
31381,459,1970-01-01 00:00:00,Compra Crédito,-113.4,2020
33250,459,1970-01-01 00:00:00,Compra Crédito,-103.01,2020
33710,459,1970-01-01 00:00:00,Compra Crédito,-25.97,2020
33739,459,1970-01-01 00:00:00,Compra Crédito,-83.67,2020
34914,459,1970-01-01 00:00:00,Compra Crédito,-24.28,2020
41656,459,1970-01-01 00:00:00,Compra Crédito,-17.18,2020
45458,459,1970-01-01 00:00:00,Compra Crédito,-122.94,2020
48025,459,1970-01-01 00:00:00,Compra Crédito,-23.49,2021
57018,459,1970-01-01 00:00:00,Compra Crédito,-125.71,2021
60663,459,1970-01-01 00:00:00,Compra Crédito,-17.56,2021
63303,459,1970-01-01 00:00:00,Compra Crédito,-24.32,2021
64039,459,1970-01-01 00:00:00,Compra Crédito,-13.91,2021
66134,459,1970-01-01 00:00:00,Compra Crédito,-18.6,2022
66809,459,1970-01-01 00:00:00,Compra Crédito,-15.99,2022
68205,459,1970-01-01 00:00:00,Compra Crédito,-10.97,2022
1422,715,1970-01-01 00:00:00,Compra Crédito,-65.18,2019
7205,715,1970-01-01 00:00:00,Compra Crédito,-19.32,2020
10491,715,1970-01-01 00:00:00,Compra Crédito,-12.27,2020
13430,715,1970-01-01 00:00:00,Compra Crédito,-16.99,2020
15129,715,1970-01-01 00:00:00,Compra Crédito,-16.98,2020
17682,715,1970-01-01 00:00:00,Compra Crédito,-10.64,2020
18256,715,1970-01-01 00:00:00,Compra Crédito,-325.84,2020
24668,715,1970-01-01 00:00:00,Compra Crédito,-55.86,2020
42891,715,1970-01-01 00:00:00,Compra Crédito,-42.94,2022
44764,715,1970-01-01 00:00:00,Compra Crédito,-11.72,2022
54423,715,1970-01-01 00:00:00,Compra Crédito,-20.5,2022
54712,715,1970-01-01 00:00:00,Compra Crédito,-72.13,2022
57143,715,1970-01-01 00:00:00,Compra Crédito,-51.86,2022
61979,715,1970-01-01 00:00:00,Compra Crédito,-518.54,2022
64252,715,1970-01-01 00:00:00,Compra Crédito,-55.27,2022
65243,715,1970-01-01 00:00:00,Compra Crédito,-7.43,2022
66821,715,1970-01-01 00:00:00,Compra Crédito,-73.99,2022
67186,715,1970-01-01 00:00:00,Compra Crédito,-101.84,2022
1089,971,1970-01-01 00:00:00,Compra Crédito,-44.83,2021
1511,971,1970-01-01 00:00:00,Compra Crédito,-5.87,2021
3598,971,1970-01-01 00:00:00,Compra Crédito,-8.37,2021
4345,971,1970-01-01 00:00:00,Compra Crédito,-17.04,2021
9436,971,1970-01-01 00:00:00,Compra Crédito,-33.27,2021
10452,971,1970-01-01 00:00:00,Compra Crédito,-30.38,2021
13123,971,1970-01-01 00:00:00,Compra Crédito,-42.3,2021
14344,971,1970-01-01 00:00:00,Compra Crédito,-58.0,2021
17084,971,1970-01-01 00:00:00,Compra Crédito,-19.33,2021
25024,971,1970-01-01 00:00:00,Compra Crédito,-35.31,2022
28643,971,1970-01-01 00:00:00,Compra Crédito,-41.33,2022
29671,971,1970-01-01 00:00:00,Compra Crédito,-96.13,2022
38290,971,1970-01-01 00:00:00,Compra Crédito,-64.75,2022
42932,971,1970-01-01 00:00:00,Compra Crédito,-60.48,2022
44501,971,1970-01-01 00:00:00,Compra Crédito,-70.89,2022
45266,971,1970-01-01 00:00:00,Compra Crédito,-49.0,2022
49233,971,1970-01-01 00:00:00,Compra Crédito,-29.71,2022
52920,971,1970-01-01 00:00:00,Compra Crédito,-28.56,2022
53720,971,1970-01-01 00:00:00,Compra Crédito,-43.16,2022
55229,971,1970-01-01 00:00:00,Compra Crédito,-22.97,2022
59394,971,1970-01-01 00:00:00,Compra Crédito,-58.36,2022
63734,971,1970-01-01 00:00:00,Compra Crédito,-35.76,2022
65748,971,1970-01-01 00:00:00,Compra Crédito,-14.26,2022
2094,204,1970-01-01 00:00:00,Compra Crédito,-100.24,2021
7047,204,1970-01-01 00:00:00,Compra Crédito,-39.44,2021
8005,204,1970-01-01 00:00:00,Compra Crédito,-46.19,2021
18847,204,1970-01-01 00:00:00,Compra Crédito,-39.97,2021
20023,204,1970-01-01 00:00:00,Compra Crédito,-40.98,2021
21857,204,1970-01-01 00:00:00,Compra Crédito,-19.23,2021
23695,204,1970-01-01 00:00:00,Compra Crédito,-37.87,2021
24374,204,1970-01-01 00:00:00,Compra Crédito,-15.54,2021
26678,204,1970-01-01 00:00:00,Compra Crédito,-10.5,2021
29808,204,1970-01-01 00:00:00,Compra Crédito,-12.96,2021
30518,204,1970-01-01 00:00:00,Compra Crédito,-126.31,2021
36996,204,1970-01-01 00:00:00,Compra Crédito,-254.85,2021
37424,204,1970-01-01 00:00:00,Compra Crédito,-136.04,2021
39572,204,1970-01-01 00:00:00,Compra Crédito,-108.6,2021
40697,204,1970-01-01 00:00:00,Compra Crédito,-27.35,2021
41933,204,1970-01-01 00:00:00,Compra Crédito,-11.87,2021
51410,204,1970-01-01 00:00:00,Compra Crédito,-122.29,2022
55072,204,1970-01-01 00:00:00,Compra Crédito,-56.74,2022
56329,204,1970-01-01 00:00:00,Compra Crédito,-49.41,2022
58205,204,1970-01-01 00:00:00,Compra Crédito,-203.67,2022
59125,204,1970-01-01 00:00:00,Compra Crédito,-19.22,2022
62547,204,1970-01-01 00:00:00,Compra Crédito,-89.22,2022
1214,460,1970-01-01 00:00:00,Compra Crédito,-24.77,2014
1919,460,1970-01-01 00:00:00,Compra Crédito,-48.02,2014
3520,460,1970-01-01 00:00:00,Compra Crédito,-61.9,2018
4627,460,1970-01-01 00:00:00,Compra Crédito,-26.14,2018
5083,460,1970-01-01 00:00:00,Compra Crédito,-20.31,2020
5300,460,1970-01-01 00:00:00,Compra Crédito,-432.04,2020
23143,460,1970-01-01 00:00:00,Compra Crédito,-27.04,2021
27100,460,1970-01-01 00:00:00,Compra Crédito,-10.66,2021
27784,460,1970-01-01 00:00:00,Compra Crédito,-20.16,2021
48129,460,1970-01-01 00:00:00,Compra Crédito,-40.36,2022
48795,460,1970-01-01 00:00:00,Compra Crédito,-32.38,2022
49904,460,1970-01-01 00:00:00,Compra Crédito,-37.09,2022
53155,460,1970-01-01 00:00:00,Compra Crédito,-34.06,2022
63130,460,1970-01-01 00:00:00,Compra Crédito,-43.56,2022
63877,460,1970-01-01 00:00:00,Compra Crédito,-49.91,2022
1515,716,1970-01-01 00:00:00,Compra Crédito,-72.21,2019
5154,716,1970-01-01 00:00:00,Compra Crédito,-13.66,2019
10000,716,1970-01-01 00:00:00,Compra Crédito,-12.76,2019
11243,716,1970-01-01 00:00:00,Compra Crédito,-159.72,2019
16618,716,1970-01-01 00:00:00,Compra Crédito,-18.74,2019
18177,716,1970-01-01 00:00:00,Compra Crédito,-21.72,2019
22149,716,1970-01-01 00:00:00,Compra Crédito,-13.3,2019
29683,716,1970-01-01 00:00:00,Compra Crédito,-42.93,2019
29793,716,1970-01-01 00:00:00,Compra Crédito,-5.62,2019
30403,716,1970-01-01 00:00:00,Compra Crédito,-33.69,2019
31875,716,1970-01-01 00:00:00,Compra Crédito,-35.94,2019
34387,716,1970-01-01 00:00:00,Compra Crédito,-30.3,2019
36840,716,1970-01-01 00:00:00,Compra Crédito,-8.19,2019
44752,716,1970-01-01 00:00:00,Compra Crédito,-43.87,2020
46001,716,1970-01-01 00:00:00,Compra Crédito,-68.36,2020
47009,716,1970-01-01 00:00:00,Compra Crédito,-10.45,2020
50084,716,1970-01-01 00:00:00,Compra Crédito,-101.5,2021
56890,716,1970-01-01 00:00:00,Compra Crédito,-80.02,2022
58828,716,1970-01-01 00:00:00,Compra Crédito,-25.96,2022
60217,716,1970-01-01 00:00:00,Compra Crédito,-66.59,2022
62175,716,1970-01-01 00:00:00,Compra Crédito,-31.38,2022
67101,716,1970-01-01 00:00:00,Compra Crédito,-36.9,2022
68153,716,1970-01-01 00:00:00,Compra Crédito,-7.77,2022
6406,972,1970-01-01 00:00:00,Compra Crédito,-13.37,2010
9748,972,1970-01-01 00:00:00,Compra Crédito,-12.98,2010
13471,972,1970-01-01 00:00:00,Compra Crédito,-291.89,2010
14008,972,1970-01-01 00:00:00,Compra Crédito,-53.35,2010
20262,972,1970-01-01 00:00:00,Compra Crédito,-26.12,2010
22866,972,1970-01-01 00:00:00,Compra Crédito,-17.1,2010
